"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Glimpse the Impossible","mh3","Near Mint","English","","","2025-08-23 13:48:33.477000","124","False","False",""
"5","5","Glimpse the Impossible","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","124","False","False","1.05"
"1","1","Gloomlake Verge","dsk","Near Mint","English","","","2026-03-08 12:48:53.113000","260","False","False",""
"1","1","Gloomshrieker","neo","Near Mint","English","","","2026-02-15 09:05:35.630000","219","False","True",""
"1","1","Glowing One","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","76","False","False",""
"1","1","Glowing One","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","76","False","False",""
"1","1","Glyph Elemental","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","27","False","False","0.45"
"2","2","Go for the Throat","ltc","Near Mint","English","","","2026-04-14 17:26:14.267000","201","False","True",""
"1","1","Goblin Anarchomancer","mh2","Near Mint","English","","","2026-02-12 18:59:33.250000","200","False","False","2.24"
"1","1","Goblin Bombardment","plst","Near Mint","English","","","2026-04-14 17:28:50.287000","DDN-24","False","True",""
"1","1","Goblin Electromancer","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","99","False","False",""
"1","1","Goblin Electromancer","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","99","False","False",""
"1","1","Goblin Engineer","h1r","Near Mint","English","etched","","2025-08-23 13:49:47.327000","16","False","False",""
"2","2","God-Eternal Oketra","drc","Near Mint","English","","","2025-12-25 18:47:26.150000","66","False","False",""
"1","1","God-Eternal Oketra","drc","Near Mint","English","","","2025-04-08 17:35:21.267000","66","False","False",""
"2","2","Godless Shrine","gtc","Near Mint","English","","","2026-04-14 18:14:55.860000","242","False","False",""
"1","1","Godless Shrine","eoe","Near Mint","English","","","2026-01-20 19:33:43.537000","254","False","True",""
"1","1","Godless Shrine","rna","Near Mint","English","","","2026-04-24 19:18:57.867000","248","False","False",""
"2","2","God-Pharaoh's Gift","drc","Near Mint","English","","","2025-12-25 18:47:26.150000","131","False","False",""
"1","1","God-Pharaoh's Gift","drc","Near Mint","English","","","2025-04-08 17:35:21.267000","131","False","False",""
"1","1","Gods' Eye, Gate to the Reikai","bok","Near Mint","English","","","2026-02-15 09:09:11.140000","164","False","True",""
"1","1","Gogo, Master of Mimicry","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","54","False","False","24.65"
"1","1","Gohn, Town of Ruin","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","278","False","False","0.52"
"1","1","Golbez, Crystal Collector","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","395","False","False","19.87"
"1","1","Golbez, Crystal Collector","fin","Near Mint","English","","","2026-03-08 12:48:53.113000","225","False","False",""
"1","1","Golbez, Crystal Collector","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","395","False","False","19.87"
"2","2","Golden-Tail Trainer","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","187","False","False","0.90"
"1","1","Goldspan Dragon","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","212","False","False",""
"1","1","Golgari Rot Farm","2x2","Near Mint","English","","","2026-02-12 18:59:45.910000","406","False","False","12.55"
"1","1","Golgari Rot Farm","tdc","Near Mint","English","","","2025-12-25 18:47:54.260000","368","False","False",""
"1","1","Golgari Rot Farm","tdc","Near Mint","English","","","2025-04-08 16:08:38.530000","368","False","False",""
"1","1","Golgari Thug","rvr","Near Mint","English","","","2026-03-05 19:30:33.273000","76","False","False","2.39"
"1","1","Goliath Sphinx","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","99","False","False","0.22"
"1","1","Gollum's Bite","ltr","Near Mint","English","","","2026-02-12 18:59:45.910000","85","False","False","0.45"
"1","1","Gongaga, Reactor Town","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","280","False","False","0.67"
"1","1","Gongaga, Reactor Town","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","280","False","False","0.67"
"1","1","Gonti, Lord of Luxury","cmm","Near Mint","English","","","2026-04-17 19:40:46.677000","162","False","False",""
"1","1","Gonti's Aether Heart","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","294","False","False",""
"1","1","Gonti's Aether Heart","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","294","False","False",""
"4","4","Goobbue Gardener","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","188","False","False","0.34"
"2","2","Goobbue Gardener","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","188","False","False","0.45"
"1","1","Goreclaw, Terror of Qal Sisma","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","222","False","False",""
"1","1","Goreclaw, Terror of Qal Sisma","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","293","False","False","3.14"
"1","1","Goremand","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","163","False","False","0.37"
"1","1","Gorex, the Tombshell","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","164","False","False","1.27"
"1","1","Gossip's Talent","blb","Near Mint","English","","","2026-02-12 19:49:36.283000","51","False","True",""
"1","1","Graceful Restoration","mh2","Near Mint","English","","","2026-02-12 18:59:33.250000","201","False","False","0.75"
"2","2","G'raha Tia","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","21","False","False","1.05"
"2","2","G'raha Tia","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","21","False","False","1.05"
"2","2","Gran Pulse Ochu","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","189","False","False","0.45"
"3","3","Gran Pulse Ochu","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","189","False","False","0.40"
"1","1","Grand Abolisher","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","625","False","False","92.23"
"2","2","Grand Abolisher","c14","Near Mint","English","","","2026-04-06 11:37:48.783000","74","False","True",""
"1","1","Grand Abolisher","pbig","Near Mint","English","","","2026-04-24 19:18:57.867000","2p","False","False",""
"2","2","Gran-Gran","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","54","False","False","2.39"
"1","1","Grapple with the Past","tdc","Near Mint","English","","","2025-04-08 16:08:38.530000","257","False","False",""
"1","1","Grapple with the Past","tdc","Near Mint","English","","","2025-12-25 18:47:54.260000","257","False","False",""
"1","1","Gratuitous Violence","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","197","False","False",""
"1","1","Gravblade Heavy","eoe","Near Mint","English","","","2026-02-12 18:59:45.910000","102","False","False","0.15"
"1","1","Grave Pact","wot","Near Mint","English","","","2026-04-14 18:13:59.323000","29","False","False",""
"1","1","Grave Titan","drc","Near Mint","English","","","2025-04-08 17:35:21.267000","42","False","False",""
"2","2","Grave Titan","drc","Near Mint","English","","","2025-12-25 18:47:26.150000","42","False","False",""
"1","1","Graveborn Muse","plst","Near Mint","English","","","2025-12-26 19:59:47.770000","10E-145","False","True",""
"1","1","Gravecrawler","drc","Near Mint","English","","","2025-04-08 17:35:21.267000","43","False","False",""
"1","1","Gravecrawler","tdc","Near Mint","English","","","2025-12-25 18:47:54.260000","93","False","False",""
"1","1","Gravecrawler","tdc","Near Mint","English","","","2025-04-08 16:08:38.530000","93","False","False",""
"2","2","Gravecrawler","drc","Near Mint","English","","","2025-12-25 18:47:26.150000","43","False","False",""
"3","3","Gravedig","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","96","False","False","0.60"
"1","1","Graven Cairns","dsc","Near Mint","English","","","2026-01-20 20:30:06.920000","280","False","True",""
"1","1","Gravkill","eoe","Near Mint","English","","","2026-02-12 18:59:45.910000","103","False","False","0.15"
"1","1","Gray Merchant of Asphodel","ths","Near Mint","English","","","2026-04-24 19:17:35.287000","89","False","False",""
"1","1","Gray Merchant of Asphodel","c14","Near Mint","English","","","2026-02-12 18:59:45.910000","146","False","False","8.74"
"1","1","Gray Merchant of Asphodel","slc","Near Mint","English","","","2026-04-14 17:22:03.907000","7","False","True",""
"1","1","Gray Merchant of Asphodel","thb","Near Mint","English","","","2026-04-14 18:14:55.860000","99","False","False",""
"1","1","Great Divide Guide","tla","Near Mint","English","","","2026-01-03 20:04:07.160000","181","False","False",""
"1","1","Greater Good","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","223","False","False",""
"1","1","Green Sun's Zenith","2x2","Near Mint","English","","","2026-04-24 19:17:35.287000","150","False","False",""
"1","1","Grenzo, Havoc Raiser","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","228","False","False","3.44"
"1","1","Grenzo, Havoc Raiser","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","213","False","False",""
"1","1","Grenzo, Havoc Raiser","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","213","False","False",""
"1","1","Grim Flayer","2x2","Near Mint","English","","","2026-03-05 19:30:33.273000","380","False","False","4.11"
"1","1","Grim Hireling","sld","Near Mint","English","","","2026-04-14 18:13:59.323000","2493","False","False",""
"1","1","Grim Monolith","ulg","Near Mint","English","","","2026-04-14 18:14:27.607000","126","False","False",""
"1","1","Grim Servant","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","97","False","False","1.27"
"1","1","Grim Tutor","spg","Near Mint","English","","","2026-04-14 18:13:59.323000","76","False","False",""
"1","1","Grishnákh, Brash Instigator","ltr","Near Mint","English","","","2025-08-23 13:49:11.057000","134","False","False",""
"1","1","Grishnákh, Brash Instigator","ltr","Near Mint","English","","","2026-03-05 19:30:33.273000","134","False","False","0.82"
"1","1","Grisly Salvage","tdc","Near Mint","English","","","2025-04-08 16:08:38.530000","290","False","False",""
"1","1","Grisly Salvage","tdc","Near Mint","English","","","2025-12-25 18:47:54.260000","290","False","False",""
"1","1","Grond, the Gatebreaker","ltr","Near Mint","English","","","2026-03-05 19:30:33.273000","89","False","False","0.37"
"1","1","Grothama, All-Devouring","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","224","False","False",""
"1","1","Growth Spiral","dmc","Near Mint","English","","","2026-03-07 12:48:46.110000","153","False","True",""
"1","1","Gruff Triplets","woe","Near Mint","English","","","2026-02-15 09:42:19.793000","172","False","True",""
"1","1","Grumgully, the Generous","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","253","False","False",""
"1","1","Gruul Signet","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","273","False","False",""
"1","1","Gruul Turf","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","310","False","False",""
"1","1","Gryff's Boon","soi","Near Mint","English","foil","","2025-08-23 13:51:16.910000","20","False","False",""
"1","1","Guadosalam, Farplane Gateway","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","281","False","False","0.52"
"2","2","Guardian of the Forgotten","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","28","False","False","0.30"
"1","1","Guardian Project","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","199","False","False",""
"1","1","Guardian Project","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","199","False","False",""
"2","2","Guru Pathik","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","223","False","False","0.90"
"2","2","Guttersnipe","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","229","False","False","1.12"
"1","1","Guttersnipe","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","217","False","False",""
"1","1","Guttersnipe","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","217","False","False",""
"6","6","Gysahl Greens","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","190","False","False","0.46"
"4","4","Gysahl Greens","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","190","False","False","0.52"
"2","2","Hakoda, Selfless Commander","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","23","False","False","1.94"
"1","1","Haliya, Ascendant Cadet","eoe","Near Mint","English","","","2026-02-12 18:59:45.910000","218","False","False","0.67"
"1","1","Hallowed Fountain","rna","Near Mint","English","","","2026-01-20 19:33:59.723000","251","False","True",""
"1","1","Hallowed Fountain","rna","Near Mint","English","","","2025-08-23 13:50:26.263000","251","False","False",""
"3","3","Hallowed Fountain","ecl","Near Mint","English","","","2026-04-24 19:18:57.867000","265","False","False",""
"1","1","Hancock, Ghoulish Mayor","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","45","False","False",""
"1","1","Hancock, Ghoulish Mayor","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","45","False","False",""
"1","1","Hanweir Battlements","inr","Near Mint","English","","","2026-03-06 07:10:42.853000","279","False","True",""
"1","1","Hanweir Garrison","inr","Near Mint","English","","","2026-03-06 07:20:37.957000","157","False","True",""
"1","1","Harbinger of the Seas","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","63","False","False","27.35"
"1","1","Hardbristle Bandit","otj","Near Mint","English","","","2026-03-07 12:38:40.550000","168","False","True",""
"1","1","Hardened Scales","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","200","False","False",""
"2","2","Hardened Scales","2x2","Near Mint","English","foil","","2026-04-14 17:54:39.350000","369","False","True",""
"1","1","Harmonic Prodigy","mh2","Near Mint","English","","","2025-08-23 13:48:33.477000","352","False","False",""
"1","1","Harmonious Grovestrider","eoe","Near Mint","English","","","2026-02-12 18:59:45.910000","189","False","False","0.30"
"1","1","Harmonize","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","201","False","False",""
"1","1","Harmonize","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","201","False","False",""
